weapon_id,offense_id,nibrs_weapon_id
20,93031358,18661485
12,92510266,18553991
12,92510264,18553990
12,92510224,18553981
12,92509603,18555422
12,92509590,18555416
20,92510253,18553986
18,92509625,18555427
2,93031383,18661490
20,92509619,18555425
2,94087392,18880350
12,96970378,19485637
12,93031419,18660667
12,93032172,18661495
12,93032177,18660677
12,93031482,18660679
12,93031425,18660669
12,93031446,18660673
20,93031460,18660675
12,93031447,18660674
12,93031474,18660678
12,93032173,18660676
12,93032184,18661498
12,93613156,18780373
18,93613154,18780372
20,97746675,19643163
4,95657832,19210110
12,93613213,18780383
12,93612413,18777841
12,94087406,18880467
12,93612400,18777836
12,93612424,18777843
12,93613229,18780386
12,93612410,18777840
12,93613233,18780387
12,95657812,19208913
3,97746672,19643651
12,94087437,18880356
12,94086536,18880475
20,94087522,18880375
9,94086516,18880471
12,94087478,18880366
12,94086537,18880476
12,94087504,18880370
12,94087447,18880358
12,94087506,18880371
12,94087532,18880376
18,95178156,19110763
20,94575774,18982190
20,95657858,19208929
12,95177261,19111624
12,98578815,19818884
12,94575854,18982730
3,95178161,19110765
18,95658419,19210115
12,94575807,18982722
12,95178160,19110764
12,95178170,19110769
12,95658415,19208932
20,96969784,19484662
12,95178213,19110778
12,95177381,19111645
12,95177380,19111644
12,95177418,19111648
12,95658446,19210121
20,96970460,19485660
12,96969843,19484677
12,96969844,19484678
12,96969850,19484682
12,96969847,19484680
12,96969861,19484685
12,96969815,19484669
20,99772514,20073032
12,90677482,18174516
12,91124023,18269445
12,91124784,18269701
12,91124013,18269441
12,91124773,18269698
2,91124785,18269702
12,90677521,18173867
12,95175979,19111576
12,91124089,18270454
12,91124839,18269711
12,91618838,18373054
9,92507901,18553913
12,91124093,18269716
12,91124854,18269715
12,91618842,18373055
12,91618873,18373057
12,91618016,18372287
12,92509315,18555356
20,92050310,18461310
12,92050300,18464133
12,94575580,18982691
3,94576329,18982166
12,92509348,18555365
12,94575593,18982165
12,93612007,18780356
12,93031248,18660639
18,93031248,18660640
12,93031252,18660642
12,93031244,18660638
20,93031260,18661474
12,93611974,18780351
12,100100936,20140035
6,95177051,19111584
12,95657062,19210041
18,93612059,18780363
12,93612348,18777826
20,97745537,19643566
12,99331433,19979335
12,95657068,19208863
2,95176046,19110737
3,95176047,19110738
12,94086320,18879438
12,94087249,18879443
18,94575631,18982702
12,94086372,18879452
14,94576348,18982705
20,100430690,20203176
2,95177095,19111596
2,95177099,19111597
12,94576372,18982180
12,94575692,18982710
12,94575764,18982717
12,94576350,18982175
18,94575709,18982184
12,96969298,19484587
12,95177170,19111611
12,95657080,19210043
12,95657613,19208867
12,95177227,19111618
12,95657612,19208866
2,95178121,19110757
12,95177242,19111621
12,95177247,19111622
12,95177205,19110756
12,95657090,19210047
12,95177231,19111619
12,95177229,19110758
12,95177173,19110753
12,95657103,19210050
20,98575885,19817695
18,97746286,19643124
12,100101300,20141329
12,96969022,19485593
12,96969346,19484593
12,100940573,20309924
20,92050297,18461309
9,92050325,18461313
20,94086250,18879428
20,94087123,18880310
20,96969308,19484588
20,96968984,19485585
20,96969035,19485596
20,96969427,19484606
20,96969079,19485603
20,96969469,19484612
20,96970260,19485619
12,90678203,18173877
12,90677606,18174534
12,90678192,18173876
5,90678195,18174537
12,95177046,19111583
12,91125045,18269746
3,93030104,18661483
12,91125037,18269743
12,91125042,18269744
4,93611945,18777809
20,94087319,18880337
3,95177022,19111579
12,95658163,19210061
12,91618103,18372302
12,91618990,18372300
12,91618085,18373079
12,91619001,18373085
12,91618999,18373084
3,95658164,19208876
12,91619036,18372307
3,95657668,19210070
12,92051421,18461344
12,92050432,18461336
4,94086417,18880455
12,92509588,18553982
18,92509557,18555412
12,92510211,18553976
12,92508101,18555393
12,92510118,18553953
12,92510236,18553984
12,94087330,18880339
12,92509555,18555410
12,92510227,18553983
12,92510162,18553963
20,92510192,18553973
9,93612079,18780365
12,93612305,18777821
20,98575968,19817714
20,93031426,18661493
12,93032174,18661496
12,93031361,18660661
3,99773521,20072436
12,93031429,18660670
18,93031463,18661497
12,93031354,18660659
12,93031370,18661487
12,93031356,18660660
2,95177014,19111577
3,94576373,18982181
12,99330557,19979341
3,95177055,19111585
12,94086462,18880463
19,93612357,18780368
12,93612104,18780367
18,93613121,18780370
18,93612393,18777834
12,93612353,18777827
12,93613105,18777828
18,93613118,18780369
12,93612402,18777838
12,93612102,18780366
3,95657676,19210073
3,95176018,19110733
12,97746316,19643126
3,95176035,19110735
12,94086496,18880353
12,94086540,18880478
12,94575736,18982714
12,94087429,18880354
12,94087430,18880355
12,94087390,18880348
12,94086538,18880477
3,95657680,19208881
3,95657677,19208880
12,100430797,20203195
12,94575815,18982195
12,94575830,18982725
12,94575834,18982726
12,94575836,18982727
12,97746357,19643580
3,96970171,19485615
12,95176059,19110741
3,98575995,19817718
3,95177219,19111616
3,95177222,19111617
12,95176050,19110739
12,95176087,19110746
12,95177172,19111612
12,95177183,19110754
19,95176054,19110740
3,97746393,19643131
12,95176063,19110743
4,99772408,20073016
3,99331496,19980829
4,98578708,19818868
4,99330563,19980821
12,95658279,19210085
18,95658242,19210081
3,96969567,19484619
3,96970247,19484620
4,99330567,19980823
3,99773520,20072435
12,97745786,19643614
12,96969654,19484636
12,96970300,19485626
20,96970282,19485623
12,96969651,19484635
12,96970272,19485621
20,96969605,19484625
3,99773558,20072442
12,99330592,19979353
3,100100749,20139992
3,100430819,20203201
12,95658252,19208891
12,100940582,20309928
12,91125198,18270467
12,94575572,18982690
20,92509322,18555357
12,93612207,18777811
12,98578640,19818858
12,92507978,18553923
12,93031268,18660646
12,93030094,18661479
12,93030082,18661477
12,94086444,18880459
12,94087363,18880343
12,93612055,18777824
12,94087369,18880344
12,94575568,18982689
12,97746374,19643585
12,94086476,18880351
12,95175995,19110724
2,96970204,19485616
12,95176999,19111575
12,94575617,18982699
12,95177081,19110736
12,94576324,18982698
12,96969537,19484618
12,95176043,19111592
18,98578634,19818856
18,98575902,19817701
12,95177116,19111602
9,95177116,19111600
12,95657818,19208914
12,95658394,19210109
12,99773444,20072418
12,95657836,19208921
20,100429809,20205934
12,96970267,19485620
12,96969628,19484631
12,96970275,19484626
18,100101262,20139988
3,99773455,20072421
12,91124749,18269692
12,90676053,18173860
12,90677462,18174512
20,91123992,18269438
12,95658182,19208878
12,91124775,18269440
12,91124763,18269695
4,97745676,19643584
12,91618835,18372283
12,91618819,18372280
12,97746368,19643583
12,98578650,19817707
6,95657661,19210064
20,93612160,18777801
20,93612166,18777805
12,93612163,18777802
20,93612165,18777804
18,93611915,18780340
12,95658181,19210066
20,98575951,19817712
12,94087154,18879431
20,94086271,18880316
12,94086266,18879432
12,94087181,18880318
18,94576297,18982163
18,94575547,18982688
20,94575528,18982685
6,95658187,19210069
12,97746450,19643600
12,97745777,19643612
12,98575940,19817710
12,95175929,19110710
12,95176935,19111565
12,97746521,19643142
12,95175916,19110709
12,97746502,19643139
12,100941385,20310543
12,97745801,19643138
20,95657672,19208879
12,95658220,19210075
12,95658226,19208884
12,97746526,19643616
12,97746524,19643143
12,96969044,19484599
12,96969045,19485597
12,90677500,18174520
20,91124798,18269704
12,91618885,18373060
20,91124087,18270453
20,91618044,18372290
12,91618896,18373062
12,91618024,18372288
12,91618905,18373064
12,98578705,19818866
20,97745708,19643594
12,92051289,18464140
12,98576026,19818870
20,92507913,18555355
20,97745703,19643591
12,98578706,19818867
20,93031243,18661470
12,93030035,18661466
11,93030026,18660637
12,93612190,18777808
12,93612188,18777807
12,93611920,18780341
12,93612186,18780347
12,93612196,18780348
12,96969093,19485606
18,96969449,19484610
12,96969447,19485610
20,96969425,19484605
12,94086327,18880321
12,94575695,18982179
12,94575680,18982178
12,96970149,19485611
18,95177018,19110726
12,96969505,19484615
12,95658136,19210056
20,95658130,19210054
12,95658158,19208874
20,98576045,19817725
12,97746441,19643134
15,99331472,19979342
12,99330551,19980820
14,99330559,19979344
12,99330560,19979345
12,99330558,19979343
12,99330566,19980824
12,90676047,18173859
5,90676049,18174511
12,91618797,18373048
12,91618796,18373047
12,91617973,18373049
18,92507889,18553906
12,93031203,18661462
12,93611912,18777803
2,93611913,18780339
18,95175895,19110705
12,96969292,19484585
20,96969288,19484584
12,96968981,19485584
12,99330502,19979328
12,99331419,19980814
12,90677593,18173871
12,90677481,18174515
12,91123988,18269435
20,90677603,18173873
20,90677494,18174519
18,90677526,18174522
12,90677518,18174521
12,91124021,18269443
5,91124844,18269713
12,91617988,18372282
2,91124873,18270457
12,91124920,18269729
20,91124853,18269714
12,91618829,18373053
12,91124780,18269699
12,91124805,18269705
12,91124808,18269706
12,91124091,18270455
20,91618059,18372293
12,91618895,18373061
18,91618875,18373058
12,91618914,18373065
20,92051228,18464132
18,100430630,20203171
12,92051347,18464150
12,92050382,18464145
12,92050556,18461349
18,92051290,18461319
12,92051423,18461347
18,92050458,18461339
20,92050504,18464164
12,92051344,18464149
12,92051411,18464162
18,92051358,18461334
20,92051246,18461314
12,92051320,18461324
12,92050378,18461326
12,92509448,18555389
20,92508043,18553934
12,92509505,18555400
12,92510122,18553954
20,93030036,18661467
12,93030005,18661463
12,92508050,18553937
12,93030042,18661469
3,93031220,18660635
12,93031344,18661484
12,95657049,19210035
12,95657056,19210037
3,93031436,18660671
20,93031369,18660662
3,95657060,19210040
12,93030061,18660643
12,93030069,18660645
20,93031360,18661486
12,93030066,18660644
12,93031387,18661491
12,93031424,18660668
12,93031438,18660672
18,93031290,18661478
12,93032163,18661492
12,93031303,18661481
12,95657597,19210039
20,94087151,18880315
2,99773608,20073027
12,95657065,19210042
3,95657605,19208864
12,93612027,18780359
20,93612227,18780352
12,93611986,18780353
20,93612256,18777817
19,93612233,18777814
12,94086380,18880453
12,95657091,19210046
12,94086275,18880317
12,94087299,18880332
20,94087189,18880319
12,94086364,18879450
20,94086342,18880327
12,94087343,18880342
12,95658128,19208870
18,94576377,18982183
12,94575661,18982172
3,94575590,18982692
18,96969016,19485591
12,94576312,18982694
12,94575597,18982696
18,94576381,18982185
12,94576313,18982695
12,94576328,18982700
18,94575712,18982712
12,94575678,18982708
12,94575637,18982170
12,94575688,18982709
18,95658120,19208869
12,99773603,20072449
20,95658173,19210065
2,95175994,19110725
12,95177066,19111589
12,95657636,19208872
12,95176060,19110742
12,95177185,19111613
18,95176090,19110748
12,95177073,19111590
12,95177129,19111607
12,95177075,19111591
12,95658275,19210084
12,95657794,19208910
12,95657751,19210089
12,95658269,19210083
12,95658312,19208901
20,95657688,19208883
12,95658223,19210077
3,97745593,19643575
12,95658207,19210072
12,95658239,19210080
12,95657723,19208892
12,96969384,19485599
20,95657746,19208898
10,95658301,19210090
20,95658363,19210100
20,100941277,20310527
12,96969033,19485595
12,97745608,19643576
12,97746332,19643129
12,96969572,19484621
20,96969438,19484607
20,96969413,19484602
12,92507958,18555367
12,92509358,18555368
12,90678175,18173874
12,91124073,18269451
12,93030041,18661468
12,91618927,18373070
12,91618058,18373072
12,91618924,18373068
12,91618028,18372289
12,92050351,18461318
12,92051313,18464141
12,92050373,18464142
12,92050364,18461321
12,92509416,18553931
12,92509386,18555372
20,93030080,18660647
12,93030102,18661482
12,93031275,18660648
12,93031276,18660649
12,93031289,18660650
12,93031312,18660655
12,93612326,18777825
11,94086312,18879437
12,94087279,18879447
2,94086290,18879434
12,94086279,18879433
12,94087269,18879446
12,94576376,18982182
9,99331525,19979355
12,95176069,19110744
12,95176077,19110745
9,95177132,19110750
12,95177100,19111598
12,99772439,20073021
12,95658122,19210053
12,95657623,19210052
12,97745684,19643588
12,97746401,19643132
12,96970112,19485608
12,97745707,19643593
12,99772444,20073023
12,99772442,20073022
12,90677543,18174526
12,90676099,18174524
18,90677534,18174523
12,100941329,20310534
12,91125145,18269721
20,92050319,18461311
12,91125124,18270458
12,91124894,18269723
12,91125125,18270459
12,91125149,18270460
12,91124859,18269717
12,92050339,18461316
20,92051252,18464136
12,92051251,18464135
12,91617995,18372284
12,92050335,18461315
12,92509310,18555353
12,92051341,18464148
12,92509325,18555358
12,92050375,18464143
12,92051340,18461331
12,92051339,18464147
12,92051322,18461325
12,92509389,18555373
12,92509393,18553926
12,92508042,18553933
12,92509369,18555370
20,92508019,18555377
12,92509418,18555380
12,93030048,18661471
12,93612017,18780357
18,93612034,18777819
12,93612229,18777813
12,93612245,18777816
3,93612316,18780362
12,94087234,18880322
20,93612315,18777823
12,93612077,18780364
20,94086360,18879449
12,94087327,18880338
12,94576351,18982176
12,94576333,18982703
12,94576352,18982177
12,94575675,18982707
12,94575663,18982173
12,95177021,19110729
12,94576330,18982167
12,94575653,18982171
12,94576365,18982711
12,95176009,19111582
18,95658169,19210062
12,95658148,19210059
12,95177114,19111601
18,95177153,19111609
18,95177168,19111610
12,95177088,19111594
18,95657629,19210055
12,95177057,19111586
12,95176091,19110749
12,95177122,19111604
12,95658144,19210057
12,97746320,19643127
12,95657659,19210063
18,95658183,19210067
12,95657654,19210060
12,95657652,19208875
12,95658172,19208877
12,95658184,19210068
12,96969526,19484617
12,96970167,19485613
12,96969520,19484616
12,96970166,19485614
12,96970286,19485624
12,96969585,19484622
12,96970277,19485622
12,91618050,18373071
12,90678141,18173870
12,90677542,18174525
12,91125226,18270473
12,91125219,18270471
12,91125207,18270470
12,91125223,18269733
12,91124957,18269730
12,94087254,18880328
12,91618989,18373080
12,91618938,18372294
12,91618086,18372298
12,91618976,18373078
12,91618066,18373073
12,92050366,18461322
12,92051326,18461327
12,92051328,18464146
3,93030057,18661473
12,93030067,18661476
12,92507928,18553920
18,92509332,18555362
12,92509309,18553916
12,92507925,18555361
10,92507907,18553914
12,92509326,18555359
12,93611990,18777815
12,93612286,18777818
12,93612028,18780360
20,93031318,18660656
12,93031297,18661480
12,93032110,18660654
12,93030093,18660651
12,93612037,18780361
12,93612297,18777820
12,93612312,18777822
12,94087292,18880330
12,94087286,18880329
12,94086347,18879445
3,94576349,18982174
12,96969475,19484613
12,94576331,18982168
18,94576332,18982169
12,95176032,19110734
12,95658201,19210071
12,95658221,19210076
12,95658224,19210078
3,98576044,19817724
19,95657705,19208888
12,98576050,19817726
12,98578748,19818871
12,96970114,19485609
12,96970159,19485612
12,96969442,19484608
12,91124022,18269444
12,91618807,18373050
12,91124826,18269710
12,92050278,18461308
12,91617972,18372278
12,92051205,18464130
12,92050280,18464131
12,96968985,19484589
12,94575533,18982687
12,94575532,18982686
12,100430582,20203163
12,94576300,18982164
12,95657100,19210048
12,95175934,19110713
12,95175933,19110712
12,96968989,19484590
5,95657082,19210044
12,95175952,19110718
12,95176971,19111572
12,95657089,19210045
12,96969294,19484586
12,96969002,19484591
5,94576397,18982187
2,96970363,19485634
3,96969692,19484640
