offense_id,incident_id,offense_type_id,attempt_complete_flag,location_id,num_premises_entered,method_entry_code,ff_line_number
93031390,85116260,35,C,13,,,
93031379,85116248,5,C,20,,,
93031399,85116269,45,C,20,,,
93031414,85116654,51,C,20,,,
93613111,85621050,5,C,20,,,
95177286,87005531,39,A,24,,,
95177278,87004581,39,A,24,,,
95177281,87005528,39,A,24,,,
95177279,87004582,45,C,20,,,
93613107,85621048,44,C,20,,,
93612360,85621052,35,C,20,,,
93613110,85621049,45,C,20,,,
93612358,85621045,5,C,20,,,
93613114,85621567,5,C,12,,,
94576421,86471108,16,C,7,,,
94087374,86039617,16,C,13,,,
94087375,86039617,35,C,13,,,
93613113,85621051,45,C,20,,,
94575778,86470471,45,C,20,,,
94086457,86038984,49,C,20,,N,
94086458,86038985,16,C,11,,,
93613106,85621046,5,C,20,,,
93612359,85621564,11,C,20,,,
93612362,85621053,23,C,8,,,
94576419,86471105,16,C,23,,,
93613108,85621047,23,C,24,,,
93613119,85621056,35,C,13,,,
93613112,85621566,41,C,20,,,
94575770,86471107,7,C,20,,,
94576416,86471102,35,C,13,,,
94575768,86471102,16,C,13,,,
95177276,87004579,39,A,24,,,
95177287,87004587,2,C,20,,,
97745984,89283631,39,A,24,,,
94575787,86471121,2,C,18,,,
94576418,86471103,21,C,25,,,
94575771,86471106,8,C,20,,,
95658289,87430303,39,A,24,,,
95177282,87004584,5,C,20,,,
95177280,87004584,49,C,20,,N,
94576420,86470467,20,C,36,,,
95177295,87005536,45,C,13,,,
95177317,87004609,51,C,20,,,
95178162,87004604,51,C,36,,,
95178158,87004597,35,C,8,,,
95178157,87004597,16,C,8,,,
95177321,87004613,23,C,24,,,
95177319,87004612,47,C,20,,,
95178164,87004610,16,C,13,,,
95177303,87004598,49,C,18,,N,
95178166,87004608,41,C,20,,,
95177306,87004600,41,C,20,,,
95177299,87004594,45,C,20,,,
95178167,87004611,49,C,20,,N,
95177300,87004595,23,C,8,,,
95177302,87005537,45,C,20,,,
97746656,89283619,39,A,24,,,
97746667,89284572,39,A,24,,,
95658280,87430300,49,C,20,,N,
95177322,87004614,23,A,12,,,
95177330,87004622,49,C,20,,N,
95178177,87004632,45,C,20,,,
95177337,87004629,45,C,5,,,
95177332,87004624,41,C,20,,,
95177335,87004626,14,C,13,,,
95177345,87005552,45,C,36,,,
95177331,87004623,5,C,20,,,
95178179,87004636,51,C,20,,,
95178175,87004628,23,C,13,,,
95177336,87004627,51,C,20,,,
95177323,87005543,23,C,13,,,
95657743,87430302,45,C,20,,,
95657745,87430825,23,C,7,,,
95657752,87430840,23,C,12,,,
95658304,87430845,14,C,18,,,
97745979,89284569,41,C,20,,,
95657747,87430827,23,C,5,,,
95658296,87430835,23,C,13,,,
95658282,87430301,11,C,13,,,
97745969,89283617,56,C,20,,,
100100973,91336280,2,C,20,,,
97746709,89283686,23,C,24,,,
97745968,89283616,45,C,20,,,
97746016,89284594,5,C,20,,,
97746044,89284610,23,C,8,,,
97746008,89283656,51,C,20,,,
97746704,89284603,23,C,12,,,
97745999,89283648,35,C,20,,,
97746694,89283664,23,C,20,,,
97746695,89283664,45,C,20,,,
97746674,89283646,45,C,20,,,
97746011,89284590,23,C,8,,,
97746673,89283645,11,C,5,,,
97746698,89283665,45,C,20,,,
97746676,89284580,51,C,20,,,
97746706,89283679,50,C,24,,,
97746707,89283679,5,C,24,,,
97746004,89284587,5,C,34,,,
97746700,89284601,5,C,20,,,
97746689,89283660,5,C,12,,,
100101628,91336271,41,C,20,,,
100100957,91336270,45,C,20,,,
93611925,85614430,5,C,13,,,
93611926,85620896,16,C,18,,,
93611928,85620896,35,C,18,,,
91124720,83457256,51,C,40,,,
91124729,83457266,51,C,20,,,
91123974,83457830,16,C,40,,,
93611929,85614432,5,C,20,,,
91618789,83886419,35,C,20,,,
91618788,83886419,16,C,20,,,
93612174,85614437,51,C,41,,,
93612176,85620898,5,C,40,,,
93611935,85614442,45,C,20,,,
93611938,85620904,45,C,20,,,
93612187,85620906,5,C,25,,,
93612182,85614448,45,C,20,,,
93611940,85614447,51,C,20,,,
93611939,85614446,45,C,20,,,
95657566,87430622,46,C,20,,,
95657038,87430621,45,C,20,,,
94086246,86038394,7,C,20,,,
95657033,87430616,45,C,20,,,
95657040,87430150,56,C,7,,,
95657035,87430618,45,C,20,,,
95657039,87430151,5,C,25,,,
95657567,87430623,51,C,13,,,
95657041,87430152,5,C,25,,,
95175886,87004263,45,C,20,,,
95657568,87430153,45,C,20,,,
95657569,87430154,45,C,7,,,
98578606,90015621,47,C,19,,,
98578609,90015623,16,C,40,,,
98578610,90015623,35,C,40,,,
97745504,89282234,3,C,20,,,
98578607,90015620,5,C,18,,,
95657085,87430657,5,C,18,,,
91124732,83457833,5,C,13,,,
91123986,83457837,39,C,13,,,
91617982,83886600,51,C,20,,,
91617974,83886424,49,C,20,,F,
91617979,83886595,35,C,13,,,
91618809,83886434,51,C,20,,,
91617975,83886425,35,C,13,,,
91618801,83886425,16,C,13,,,
91618808,83886433,51,C,20,,,
95175935,87003353,5,C,13,,,
96968988,88604558,21,C,20,,,
95175930,87003350,45,C,20,,,
95175931,87004300,49,C,20,,N,
96968987,88604336,51,C,18,,,
95175945,87003363,5,C,20,,,
95176969,87004323,14,C,20,,,
95175953,87003368,51,C,13,,,
95176966,87004319,41,C,20,,,
95176964,87004319,14,C,20,,,
95175944,87003362,14,C,18,,,
95176981,87003378,51,C,20,,,
96969311,88604557,47,C,20,,,
96969307,88604333,44,C,5,,,
96969312,88604559,45,C,13,,,
100430827,91619202,39,C,13,,,
100101488,91337022,51,C,20,,,
100430817,91619191,35,C,20,,,
100430815,91619191,16,C,20,,,
98578703,90012446,51,C,20,,,
90677578,83068538,47,C,5,,,
90678138,83067208,47,C,14,,,
90678151,83068552,51,C,20,,,
91125152,83457984,49,C,20,,N,
91124908,83457421,5,C,20,,,
91618047,83887529,27,C,20,,,
91124890,83457410,5,C,7,,,
93612239,85614486,47,C,20,,,
93612015,85614510,23,C,7,,,
93612019,85620967,27,C,3,,,
93611989,85620953,23,C,7,,,
93612231,85614483,5,C,18,,,
93612237,85620944,23,C,7,,,
93612016,85614511,45,C,5,,,
94087328,86039583,5,C,20,,,
94087335,86038954,23,C,7,,,
94087326,86039578,45,C,20,,,
94087312,86038936,23,C,7,,,
94086404,86038940,5,C,20,,,
94087314,86039564,49,C,24,,F,
94086433,86039595,23,C,7,,,
94087340,86038960,51,C,7,,,
94086430,86038955,47,C,41,,,
94086399,86039558,5,C,20,,,
94087315,86039567,51,C,20,,,
94087313,86039563,51,C,20,,,
94087310,86039561,35,C,20,,,
94086442,86039600,28,C,20,,,
94087349,86039600,49,C,20,,N,
94087348,86038967,23,C,8,,,
94086447,86039604,14,C,25,,,
94086437,86038963,51,C,20,,,
94087365,86039612,14,C,11,,,
93612242,85620947,51,C,20,,,
94086453,86038979,51,C,13,,,
94087355,86038972,14,C,20,,,
94087359,86038976,49,C,5,,F,
94087362,86039609,14,C,20,,,
94575732,86470441,45,C,4,,,
94576386,86470440,23,C,12,,,
94576394,86470449,45,C,20,,,
94575733,86471075,47,C,20,,,
94575746,86471081,11,C,7,,,
94575723,86471069,47,C,20,,,
94576387,86471069,5,C,20,,,
94575728,86470442,5,C,20,,,
94575754,86471087,14,C,20,,,
94575756,86471087,28,C,20,,,
94576401,86471089,44,C,41,,,
97746578,89283533,5,C,3,,,
97746576,89283499,5,C,20,,,
97746580,89283501,51,C,41,,,
95176086,87003468,27,C,20,,,
97745861,89283492,7,C,30,,,
97745862,89283491,5,C,20,,,
95658188,87430742,16,C,13,,,
97745882,89283547,5,C,20,,,
97746577,89283500,44,C,41,,,
97745879,89283511,14,C,20,,,
97746588,89283511,45,C,20,,,
96970231,88604765,5,C,20,,,
96969554,88605543,16,C,13,,,
97746603,89284523,23,C,7,,,
97745892,89284525,40,C,2,,,
91618988,83886685,2,C,20,,,
91618092,83886683,51,C,20,,,
91125280,83458538,7,C,23,,,
91125071,83458126,11,C,23,,,
91125267,83458529,5,C,20,,,
91125312,83458134,47,C,20,,,
91125047,83458097,45,C,41,,,
91125232,83457485,35,C,13,,,
91125231,83457485,16,C,13,,,
91125272,83458100,49,C,20,,N,
91125317,83458139,47,C,20,,,
91125318,83458139,2,C,20,,,
91125086,83458163,45,C,7,,,
91125338,83458567,14,C,18,,,
91125003,83457499,51,C,20,,,
91125284,83458111,16,C,13,,,
91125011,83458075,14,C,13,,,
91125059,83458543,5,C,20,,,
91125058,83458543,49,C,20,,F,
90678222,83067277,45,C,24,,,
91124994,83457492,51,C,20,,,
91125235,83457492,45,A,20,,,
91125024,83458082,41,C,20,,,
91125051,83458102,49,C,6,,N,
91618104,83887592,5,C,20,,,
91618102,83887592,51,C,20,,,
91125028,83458517,51,C,20,,,
91125236,83458062,51,C,20,,,
91125049,83458533,45,C,20,,,
91125314,83458557,23,C,12,,,
91125348,83458160,5,C,20,,,
91125360,83458170,51,C,20,,,
90678224,83067279,45,C,20,,,
91124988,83457484,14,C,18,,,
91125044,83458096,51,C,20,,,
91125282,83458542,40,A,13,,,
90677666,83068611,49,A,20,,N,
90678223,83067278,16,C,46,,,
91125303,83458555,49,C,20,,N,
91125341,83458155,45,C,20,,,
91125104,83458594,45,C,13,,,
91125292,83458546,51,C,20,,,
91125004,83458067,47,C,46,,,
91125065,83458119,36,C,25,,,
91125376,83458588,43,C,20,,,
91125250,83457506,47,C,20,,,
91125333,83458564,5,C,21,,,
91125351,83458165,45,C,46,,,
91125043,83458528,45,C,20,,,
91125057,83458541,46,C,20,,,
91125026,83458516,5,C,26,,,
93612382,85621586,49,C,20,,N,
91619110,83887599,3,C,20,,,
94087371,86038982,46,C,20,,,
94087370,86038982,2,C,20,,,
91618091,83887581,49,C,5,,F,
91125528,83458323,5,C,13,,,
91125560,83458349,5,C,13,,,
91125588,83458374,5,C,13,,,
91125610,83458386,5,C,13,,,
91125627,83458408,51,C,20,,,
91125658,83458442,35,C,18,,,
91125423,83458626,14,C,25,,,
91125513,83458301,5,C,13,,,
91125538,83458330,45,C,12,,,
91125576,83458364,5,C,20,,,
91125598,83458378,5,C,13,,,
91125630,83458411,51,C,13,,,
91125405,83458613,14,C,13,,,
91125517,83458303,5,C,11,,,
91125549,83458340,5,C,13,,,
91125582,83458369,45,C,20,,,
91125602,83458382,5,C,5,,,
91126238,83458407,5,C,13,,,
91126136,83458221,35,C,13,,,
91125527,83458317,5,A,20,,,
91125553,83458343,5,C,20,,,
91125594,83458376,45,C,20,,,
91125623,83458405,51,C,13,,,
91125644,83458430,36,C,25,,,
91125663,83458446,51,C,20,,,
91126132,83458219,44,C,20,,,
91126134,83458219,49,C,20,,N,
91125489,83458664,51,C,20,,,
91125475,83458263,51,C,13,,,
91126218,83458697,2,C,20,,,
91126223,83458700,5,C,13,,,
91125597,83458708,49,C,20,,N,
91126243,83458722,41,C,20,,,
91125479,83458265,49,C,20,,N,
91619111,83886699,51,C,25,,,
91125442,83458641,21,C,18,,,
91126186,83458671,35,C,20,,,
91126204,83458684,5,C,18,,,
91126227,83458709,51,C,20,,,
91126242,83458721,51,C,42,,,
91125415,83458213,47,C,20,,,
91125488,83458663,51,C,46,,,
91125464,83458654,51,C,20,,,
91125512,83458674,5,C,20,,,
91126226,83458704,51,C,21,,,
91126240,83458719,45,C,20,,,
91126165,83458651,21,C,20,,,
91126195,83458678,5,C,13,,,
91126210,83458692,5,C,18,,,
91126225,83458707,5,C,13,,,
91126244,83458723,45,C,20,,,
91126255,83458731,46,C,20,,,
91126137,83458622,14,C,18,,,
91126178,83458271,56,C,13,,,
91126133,83458620,51,C,20,,,
95177267,87004572,45,C,25,,,
98579115,90016536,49,C,20,,N,
91619169,83887700,56,C,20,,,
91619120,83887613,5,C,13,,,
91619018,83887615,45,C,20,,,
91619141,83887644,45,C,20,,,
91619015,83887612,5,C,20,,,
92051396,84264530,32,C,25,,,
91619094,83886743,51,C,20,,,
91619125,83886708,51,C,20,,,
91619033,83887629,47,C,20,,,
91619045,83887638,45,C,11,,,
91619143,83887649,47,C,24,,,
91619085,83886739,45,C,20,,,
91619153,83887674,45,C,20,,,
91620109,83887682,47,C,20,,,
91620115,83887685,51,C,13,,,
91619142,83887648,5,C,18,,,
91620113,83886752,45,C,20,,,
91620128,83887701,45,C,8,,,
91619130,83886712,45,C,20,,,
91619172,83886760,16,C,13,,,
92051378,84263713,51,C,20,,,
91619134,83886718,51,C,20,,,
91620116,83887687,51,C,20,,,
91619063,83887652,51,C,3,,,
91619152,83886741,35,C,5,,,
92050437,84260514,11,C,11,,,
91619041,83886720,49,C,20,,N,
91620112,83886749,49,C,20,,N,
91619127,83887623,35,C,25,,,
91619126,83887623,16,C,25,,,
91619123,83887623,51,C,25,,,
91619124,83887623,44,C,25,,,
91619092,83887668,51,C,13,,,
91619088,83887669,16,C,25,,,
91619089,83887669,35,C,25,,,
91619087,83887669,51,C,25,,,
91619158,83886750,4,C,20,,,
91619118,83886706,7,C,20,,,
91619136,83887634,47,C,20,,,
92509435,84661396,27,C,20,,,
91620130,83887704,5,C,20,,,
91619051,83886727,45,C,25,,,
91620119,83886755,27,C,13,,,
91619035,83886716,49,C,20,,N,
91619168,83887699,5,C,38,,,
91619145,83886731,51,C,25,,,
91619016,83887614,5,C,13,,,
91619099,83886744,5,C,20,,,
91619098,83886744,44,C,20,,,
91619097,83886744,51,C,20,,,
91619060,83887650,5,C,18,,,
91620114,83887686,45,C,20,,,
93613166,85621603,43,A,42,,,
93613157,85621080,46,C,20,,,
92508067,84662886,32,C,20,,,
92509433,84662886,39,C,20,,,
92051452,84264600,46,A,20,,,
92050684,84264698,5,C,24,,,
92050548,84264607,45,C,20,,,
92050549,84264607,2,C,20,,,
92050603,84264638,51,C,13,,,
92050709,84264724,14,C,18,,,
92050512,84264572,47,C,20,,,
92051428,84264574,44,C,20,,,
92050522,84264575,5,C,18,,,
92050544,84264604,49,C,20,,N,
92050598,84263804,45,C,20,,,
92050704,84264715,51,C,38,,,
92050523,84264576,45,C,20,,,
92050562,84264613,21,C,20,,,
92050670,84264686,49,C,20,,N,
92051503,84264701,45,C,20,,,
92050623,84264650,51,C,13,,,
92050656,84263832,5,C,13,,,
92050686,84263845,51,C,20,,,
92051460,84263787,51,C,20,,,
92050615,84264646,35,C,13,,,
92050614,84264646,16,C,13,,,
92050657,84263831,27,C,13,,,
92050507,84264566,46,C,20,,,
92051514,84263852,44,C,13,,,
92050681,84263842,40,C,13,,,
92050561,84264612,41,C,20,,,
92050559,84264612,45,C,20,,,
92050560,84264612,11,C,20,,,
92051469,84263809,47,C,20,,,
92050655,84263830,51,C,20,,,
92051474,84263818,5,C,13,,,
92508075,84662891,27,C,5,,,
92050505,84264564,14,C,13,,,
92050654,84264672,49,C,20,,N,
92050511,84264569,49,C,20,,N,
92051454,84264603,51,C,20,,,
92050678,84264693,49,C,20,,N,
92051509,84264710,16,C,25,,,
92050499,84263751,5,C,20,,,
92050713,84264728,5,C,5,,,
92050572,84263791,5,C,20,,,
92051489,84264677,32,C,13,,,
92051490,84264677,39,C,13,,,
92050690,84264705,51,C,25,,,
92050593,84264630,56,C,20,,,
93031305,85116601,56,C,20,,,
94086463,86038988,23,C,7,,,
93613172,85621091,35,C,13,,,
95178151,87004578,46,C,42,,,
95178150,87004578,41,C,42,,,
92510161,84661480,41,C,20,,,
92509501,84662945,45,C,20,,,
92509570,84662997,16,C,13,,,
92510229,84663012,45,C,24,,,
92509489,84662934,47,C,41,,,
92509522,84662962,45,C,20,,,
92510197,84662982,5,C,41,,,
92509549,84662982,45,C,41,,,
92509579,84663000,49,A,20,,N,
92510156,84662952,39,C,24,,,
92509576,84663528,16,C,13,,,
92510216,84663528,35,C,13,,,
92509575,84663528,27,C,13,,,
92509523,84661485,45,C,20,,,
92509534,84662971,16,C,13,,,
92509535,84662971,35,C,13,,,
92509561,84662991,14,C,25,,,
92510155,84661470,49,C,20,,N,
92510228,84663537,51,C,13,,,
92510184,84662966,51,C,20,,,
92509589,84663009,44,C,11,,,
92509593,84663542,47,C,20,,,
92509484,84662927,49,C,20,,N,
92509500,84661462,39,C,20,,,
92509499,84661462,35,C,20,,,
92510145,84661462,16,C,20,,,
92510120,84661443,49,C,20,,N,
93031326,85116613,45,C,20,,,
92510124,84662929,47,C,20,,,
92510191,84661503,51,C,20,,,
92509526,84662964,45,C,20,,,
92510198,84661508,21,C,20,,,
93613195,85621110,35,C,13,,,
92510126,84662930,45,C,20,,,
92510154,84661468,51,C,13,,,
92510202,84661512,45,C,20,,,
92510201,84661512,51,C,20,,,
92510123,84661445,51,C,20,,,
92509545,84661501,45,C,20,,,
92509580,84663529,7,C,20,,,
92510235,84663544,5,A,20,,,
92510215,84663526,51,C,25,,,
92510185,84661498,45,C,20,,,
92510147,84661463,37,C,41,,,
92509584,84663006,2,C,20,,,
92510203,84661510,44,C,20,,,
94086472,86038996,5,C,20,,,
93031316,85116197,35,C,20,,,
94087403,86039010,14,C,20,,,
94086477,86039633,41,C,20,,,
94576399,86470453,27,C,18,,,
93613186,85621101,49,C,25,,N,
93613193,85621108,45,C,20,,,
94576409,86470462,16,C,13,,,
93613178,85621094,4,C,20,,,
93613185,85621100,5,C,38,,,
93613184,85621100,50,C,38,,,
94087387,86039628,35,C,18,,,
94086468,86038993,47,C,7,,,
94087405,86039637,16,C,18,,,
94576402,86470457,35,C,7,,,
94575767,86470463,35,C,13,,,
95177265,87004571,45,C,20,,,
95177266,87004571,28,C,20,,,
94087413,86039016,5,C,13,,,
94087415,86039645,28,C,25,,,
94087496,86039707,45,C,20,,,
94087497,86039707,11,C,20,,,
94087446,86039674,5,C,20,,,
94087476,86039070,35,C,13,,,
94087475,86039070,16,C,13,,,
94086488,86039642,43,A,20,,,
94087421,86039651,49,C,20,,N,
94087460,86039683,51,C,20,,,
94087481,86039074,51,C,25,,,
94086502,86039654,51,C,20,,,
94087453,86039679,45,C,5,,,
94086562,86039713,5,C,20,,,
94086558,86039706,45,C,7,,,
94086493,86039019,45,C,25,,,
94086510,86039033,16,C,18,,,
94086511,86039033,35,C,18,,,
94086529,86039053,16,C,13,,,
94086530,86039053,35,C,13,,,
94086542,86039071,49,C,20,,F,
94087493,86039703,45,C,20,,,
94087500,86039710,51,C,25,,,
94086498,86039023,49,C,20,,N,
94087425,86039658,45,C,20,,,
94086507,86039030,41,C,20,,,
94086518,86039671,45,C,20,,,
94087452,86039055,14,C,20,,,
94086543,86039693,5,C,20,,,
94087416,86039021,5,C,18,,,
94086549,86039077,51,C,20,,,
94087442,86039039,51,C,20,,,
94086545,86039073,14,C,20,,,
94086563,86039091,23,C,7,,,
94087417,86039646,5,C,20,,,
94087448,86039051,51,C,20,,,
94087426,86039659,21,C,20,,,
94086561,86039089,5,C,20,,,
94086513,86039034,35,C,13,,,
94086556,86039085,16,C,20,,,
94086568,86039720,23,C,7,,,
94086500,86039653,21,C,13,,,
94087441,86039669,2,C,20,,,
94087440,86039669,44,C,20,,,
94086503,86039657,16,C,7,,,
94087445,86039041,45,C,20,,,
94087455,86039681,45,C,20,,,
94086544,86039694,5,C,38,,,
94087498,86039708,45,C,20,,,
94086487,86039641,5,C,20,,,
94087444,86039042,45,C,20,,,
94087424,86039656,5,C,13,,,
94087457,86039057,27,C,20,,,
95177268,87004573,49,C,25,,N,
100429946,91619281,40,C,46,,,
100429947,91619281,44,C,46,,,
100429948,91619281,39,C,46,,,
94087530,86039737,51,C,20,,,
94087538,86039745,45,C,20,,,
94087541,86039748,14,C,13,,,
94087546,86039753,51,C,20,,,
94086598,86039121,51,C,40,,,
94087554,86039761,41,C,23,,,
94087553,86039761,2,C,23,,,
94087559,86039765,5,C,11,,,
94087572,86039777,2,C,20,,,
94086574,86039730,14,C,20,,,
94087536,86039743,45,C,20,,,
94086592,86039750,5,C,30,,,
94086595,86039752,45,C,20,,,
94087556,86039763,5,C,20,,,
94087571,86039776,37,C,25,,,
94086580,86039104,51,C,20,,,
94086583,86039106,47,C,20,,,
94086587,86039110,51,C,20,,,
94086589,86039112,5,C,20,,,
94087539,86039113,47,C,20,,,
94086593,86039117,35,C,13,,,
94087544,86039117,16,C,13,,,
94086597,86039119,51,C,20,,,
94086596,86039120,23,C,7,,,
94086604,86039126,36,C,20,,,
94086605,86039127,45,C,20,,,
94086608,86039130,13,C,46,,,
94086611,86039133,13,A,20,,,
94086613,86039134,27,C,13,,,
94086618,86039138,5,C,13,,,
94086619,86039139,45,C,20,,,
94086624,86039143,51,C,20,,,
94087523,86039098,45,C,20,,,
94086584,86039108,51,C,20,,,
94086588,86039111,14,C,20,,,
94086600,86039122,41,C,20,,,
94086603,86039125,51,C,20,,,
94086615,86039136,5,C,13,,,
94086626,86039145,47,C,46,,,
94086582,86039107,14,C,13,,,
94086591,86039116,3,C,20,,,
94086609,86039131,36,A,4,,,
94086617,86039137,23,C,7,,,
94086590,86039114,14,A,13,,,
94087542,86039115,14,C,13,,,
94086594,86039118,43,C,20,,,
94087547,86039754,35,C,13,,,
94086606,86039128,5,C,20,,,
94086622,86039142,49,C,20,,N,
94087528,86039734,2,C,20,,,
94087537,86039744,45,C,20,,,
94087543,86039749,51,C,20,,,
94087549,86039757,14,C,13,,,
94087555,86039762,47,C,20,,,
94087560,86039766,5,C,25,,,
94087565,86039771,23,C,7,,,
94576400,86471088,47,C,20,,,
94575766,86471095,16,C,18,,,
94086575,86039733,14,C,20,,,
95177269,87004574,7,C,20,,,
94576408,86471097,2,C,24,,,
95178152,87004583,45,C,20,,,
94575761,86471093,14,C,20,,,
94575760,86471093,51,C,20,,,
95177259,87004568,45,C,25,,,
94575833,86471171,14,C,20,,,
94575838,86471176,23,C,23,,,
94576437,86471122,45,C,20,,,
94575796,86471130,5,C,20,,,
94575803,86471135,51,C,20,,,
94575804,86471136,4,C,20,,,
94576457,86471147,14,C,20,,,
94575816,86471150,47,C,20,,,
94575817,86471150,2,C,20,,,
94575821,86471153,51,C,20,,,
94576458,86471156,27,C,20,,,
94576460,86471156,51,C,20,,,
94576462,86471156,16,C,20,,,
94087575,86039780,14,A,20,,,
94575797,86470490,49,C,20,,F,
94576454,86470496,47,C,20,,,
94575835,86471174,45,C,20,,,
94576425,86471114,51,C,21,,,
94575779,86470472,14,C,13,,,
94575844,86470513,41,C,20,,,
94575772,86471110,45,C,20,,,
94575785,86470479,14,C,20,,,
94575823,86471158,45,C,20,,,
94576441,86471126,14,C,20,,,
94576479,86471178,45,C,20,,,
94576471,86471167,49,C,20,,N,
94576432,86470478,51,C,20,,,
94575790,86471125,49,C,20,,N,
94575791,86471125,5,C,20,,,
94575800,86470491,5,C,20,,,
94575819,86471152,14,C,25,,,
94576469,86471165,40,A,13,,,
95177301,87004596,51,C,20,,,
94576435,86471119,5,C,20,,,
94575805,86471138,28,C,20,,,
94575825,86471160,5,C,20,,,
94575773,86471109,51,C,20,,,
94576452,86470495,5,C,20,,,
94576466,86471161,41,C,20,,,
94576470,86471166,47,C,20,,,
94575780,86471116,49,C,5,,N,
94575788,86470481,11,C,2,,,
94576438,86470481,41,C,2,,,
94576439,86470481,46,C,2,,,
94575799,86470492,51,C,20,,,
95177294,87004591,49,C,20,,N,
94575845,86471182,14,A,18,,,
95177291,87005534,5,C,20,,,
94575810,86471143,5,C,20,,,
94575814,86470498,5,C,13,,,
97745901,89283559,2,C,13,,,
100940756,92064935,23,C,7,,,
95658265,87430806,49,C,20,,N,
95658262,87430801,11,A,20,,,
94575864,86471199,5,C,13,,,
94576498,86471206,47,C,20,,,
94576503,86471213,14,C,13,,,
94575883,86471218,14,C,13,,,
94576509,86471541,5,C,13,,,
94575910,86471241,5,C,20,,,
94575918,86471249,5,C,20,,,
94575924,86471255,14,C,20,,,
94575956,86471287,5,C,5,,,
95658266,87430810,16,C,13,,,
95658268,87430810,35,C,13,,,
94576497,86471205,51,C,20,,,
94575875,86471210,16,C,13,,,
94575880,86471215,49,C,20,,N,
94575885,86471220,14,A,13,,,
94575897,86471228,5,C,13,,,
94575904,86471235,45,C,20,,,
94575912,86471243,14,A,20,,,
94575939,86471270,14,C,13,,,
94575943,86471273,5,A,13,,,
